account_age,no_follower,no_following,no_userfavourites,no_lists,no_tweets,no_retweets,no_hashtag,no_usermention,no_urls,no_char,no_digits,class
326.0,781.0,280.0,12.0,2.0,27257.0,0.0,1.0,0.0,1.0,99.0,5.0,spammer
378.0,2029.0,30.0,191.0,1.0,7777.0,0.0,2.0,0.0,1.0,105.0,1.0,spammer
637.0,329.0,188.0,290.0,0.0,4575.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
840.0,2.0,11.0,0.0,0.0,95.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
89.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,62.0,0.0,spammer
659.0,7.0,10.0,4.0,0.0,80.0,0.0,1.0,0.0,1.0,24.0,4.0,spammer
788.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,1.0,33.0,0.0,spammer
302.0,1.0,1.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
970.0,9.0,36.0,0.0,0.0,198.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
1164.0,1.0,64.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,34.0,4.0,spammer
1338.0,2.0,261.0,1.0,0.0,62.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
1045.0,1497.0,1396.0,936.0,0.0,7477.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
586.0,5.0,29.0,0.0,0.0,359.0,0.0,1.0,0.0,1.0,26.0,4.0,spammer
1415.0,0.0,334.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
959.0,57.0,84.0,0.0,2.0,123.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
327.0,69.0,250.0,1.0,0.0,1217.0,0.0,0.0,0.0,1.0,61.0,4.0,spammer
620.0,2.0,10.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,24.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10869.0,0.0,1.0,0.0,1.0,85.0,6.0,spammer
326.0,781.0,280.0,12.0,2.0,27258.0,0.0,1.0,0.0,1.0,89.0,8.0,spammer
809.0,1.0,10.0,1.0,0.0,66.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
62.0,44.0,205.0,17.0,0.0,18.0,0.0,0.0,0.0,1.0,92.0,0.0,spammer
1129.0,1.0,469.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,38.0,0.0,spammer
623.0,2.0,13.0,0.0,0.0,70.0,0.0,1.0,0.0,1.0,18.0,0.0,spammer
1022.0,1.0,51.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,13.0,0.0,spammer
1034.0,2.0,4.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,38.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27259.0,0.0,1.0,0.0,1.0,56.0,7.0,spammer
896.0,1.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,19.0,0.0,spammer
718.0,0.0,2.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,14.0,0.0,spammer
975.0,253.0,34.0,462.0,0.0,1238.0,0.0,0.0,0.0,1.0,59.0,3.0,spammer
457.0,0.0,3.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10870.0,0.0,1.0,0.0,1.0,113.0,7.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8528.0,0.0,1.0,0.0,1.0,111.0,5.0,spammer
1358.0,1137.0,1119.0,658.0,3.0,8065.0,0.0,1.0,0.0,1.0,56.0,7.0,spammer
779.0,1.0,231.0,0.0,0.0,328.0,0.0,0.0,0.0,1.0,51.0,1.0,spammer
130.0,72.0,30.0,291.0,0.0,323.0,0.0,0.0,0.0,1.0,76.0,4.0,spammer
33.0,1.0,8.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
1613.0,3.0,396.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
419.0,481.0,231.0,917.0,0.0,2932.0,0.0,0.0,0.0,1.0,101.0,8.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8528.0,0.0,1.0,0.0,1.0,85.0,6.0,spammer
47.0,481.0,469.0,702.0,0.0,1712.0,0.0,0.0,0.0,1.0,99.0,6.0,spammer
763.0,646.0,605.0,1501.0,0.0,3295.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
194.0,0.0,0.0,0.0,0.0,306.0,0.0,0.0,0.0,1.0,28.0,0.0,spammer
1480.0,2.0,167.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10871.0,0.0,1.0,0.0,1.0,55.0,9.0,spammer
443.0,1.0,217.0,0.0,0.0,336.0,0.0,0.0,0.0,1.0,56.0,0.0,spammer
844.0,0.0,0.0,1.0,0.0,66.0,0.0,1.0,0.0,1.0,38.0,2.0,spammer
1539.0,2.0,298.0,0.0,0.0,202.0,0.0,0.0,0.0,1.0,80.0,4.0,spammer
1075.0,9.0,9.0,2.0,0.0,70.0,0.0,1.0,0.0,1.0,48.0,3.0,spammer
1016.0,1.0,686.0,0.0,0.0,168.0,0.0,0.0,0.0,1.0,34.0,2.0,spammer
442.0,514.0,262.0,907.0,0.0,1901.0,0.0,0.0,0.0,1.0,99.0,6.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8530.0,0.0,1.0,0.0,1.0,96.0,7.0,spammer
1228.0,41.0,24.0,1.0,6.0,222.0,0.0,1.0,0.0,1.0,32.0,3.0,spammer
584.0,4.0,5.0,0.0,0.0,72.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
1497.0,7.0,12.0,0.0,0.0,128.0,0.0,1.0,0.0,1.0,13.0,0.0,spammer
59.0,0.0,14.0,2.0,0.0,109.0,0.0,0.0,0.0,1.0,80.0,4.0,spammer
303.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
799.0,0.0,2.0,4.0,0.0,75.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8531.0,0.0,1.0,0.0,1.0,71.0,4.0,spammer
335.0,0.0,1.0,0.0,0.0,198.0,0.0,0.0,0.0,1.0,80.0,4.0,spammer
326.0,781.0,280.0,12.0,2.0,27260.0,0.0,1.0,0.0,1.0,43.0,6.0,spammer
749.0,1.0,7.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,16.0,0.0,spammer
883.0,386.0,318.0,1078.0,0.0,14443.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1543.0,12.0,17.0,9.0,8.0,1726.0,3.0,0.0,1.0,5.0,30.0,0.0,spammer
979.0,5.0,15.0,5.0,0.0,85.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
135.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
1036.0,4.0,373.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,41.0,0.0,spammer
726.0,2.0,6.0,0.0,0.0,67.0,0.0,1.0,0.0,1.0,47.0,3.0,spammer
1257.0,13.0,4.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,31.0,3.0,spammer
532.0,4.0,2.0,0.0,0.0,83.0,0.0,1.0,0.0,1.0,15.0,0.0,spammer
685.0,9.0,32.0,0.0,0.0,133.0,0.0,1.0,0.0,1.0,18.0,0.0,spammer
1051.0,1.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,30.0,0.0,spammer
785.0,1.0,7.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10872.0,0.0,1.0,0.0,1.0,104.0,32.0,spammer
692.0,3.0,14.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,25.0,4.0,spammer
744.0,1.0,8.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
874.0,0.0,1.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
881.0,1.0,1.0,1.0,0.0,67.0,0.0,1.0,0.0,1.0,34.0,0.0,spammer
992.0,0.0,19.0,0.0,0.0,121.0,0.0,1.0,0.0,1.0,28.0,4.0,spammer
543.0,209.0,218.0,311.0,1.0,1565.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
326.0,781.0,280.0,12.0,2.0,27261.0,0.0,1.0,0.0,1.0,82.0,12.0,spammer
1246.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
735.0,0.0,2.0,0.0,0.0,78.0,0.0,1.0,0.0,1.0,25.0,0.0,spammer
769.0,2.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,1.0,38.0,0.0,spammer
832.0,2.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,32.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27262.0,0.0,1.0,0.0,1.0,103.0,8.0,spammer
1020.0,2.0,1.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,37.0,0.0,spammer
1229.0,1.0,2.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,39.0,4.0,spammer
749.0,2.0,574.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,29.0,4.0,spammer
1081.0,725.0,592.0,6036.0,3.0,15403.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
377.0,1.0,7.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10873.0,0.0,1.0,0.0,1.0,103.0,2.0,spammer
960.0,2.0,175.0,0.0,0.0,72.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8532.0,0.0,1.0,3.0,1.0,106.0,6.0,spammer
970.0,9.0,36.0,0.0,0.0,199.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27263.0,0.0,1.0,0.0,1.0,66.0,0.0,spammer
1702.0,0.0,3.0,0.0,0.0,355.0,0.0,0.0,0.0,1.0,36.0,0.0,spammer
914.0,4.0,11.0,0.0,0.0,125.0,0.0,1.0,0.0,1.0,49.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10874.0,0.0,1.0,0.0,1.0,83.0,4.0,spammer
927.0,0.0,4.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
620.0,2.0,10.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
1338.0,2.0,261.0,1.0,0.0,63.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
1543.0,12.0,17.0,9.0,8.0,1727.0,3.0,0.0,1.0,5.0,30.0,0.0,spammer
840.0,2.0,11.0,0.0,0.0,96.0,0.0,1.0,0.0,1.0,34.0,0.0,spammer
1085.0,9.0,9.0,1.0,0.0,270.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
755.0,0.0,224.0,0.0,0.0,328.0,0.0,0.0,0.0,1.0,57.0,0.0,spammer
623.0,2.0,13.0,0.0,0.0,71.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
1379.0,3.0,2.0,1.0,0.0,61.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
1022.0,1.0,51.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,19.0,0.0,spammer
896.0,1.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
1238.0,0.0,1.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,45.0,4.0,spammer
89.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10875.0,0.0,1.0,0.0,1.0,110.0,6.0,spammer
455.0,649.0,41.0,194.0,0.0,595.0,0.0,0.0,0.0,1.0,44.0,2.0,spammer
718.0,0.0,2.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
79.0,220.0,386.0,0.0,1.0,2312.0,0.0,0.0,0.0,1.0,25.0,0.0,spammer
1129.0,1.0,469.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,19.0,0.0,spammer
956.0,2.0,49.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
959.0,57.0,84.0,0.0,2.0,124.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
88.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,36.0,0.0,spammer
809.0,1.0,10.0,1.0,0.0,67.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
1000.0,699.0,430.0,4519.0,0.0,32088.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
596.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,43.0,3.0,spammer
659.0,7.0,10.0,4.0,0.0,80.0,0.0,1.0,0.0,1.0,28.0,3.0,spammer
195.0,1444.0,469.0,152.0,1.0,10876.0,0.0,1.0,0.0,1.0,92.0,4.0,spammer
1556.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
899.0,414.0,257.0,2375.0,1.0,10368.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
863.0,747.0,87.0,788.0,3.0,4673.0,0.0,0.0,0.0,1.0,101.0,8.0,spammer
586.0,5.0,29.0,0.0,0.0,360.0,0.0,1.0,0.0,1.0,38.0,0.0,spammer
1164.0,1.0,64.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,18.0,0.0,spammer
1207.0,2.0,2.0,0.0,0.0,424.0,0.0,0.0,0.0,1.0,28.0,2.0,spammer
1075.0,9.0,9.0,2.0,0.0,71.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
1613.0,3.0,396.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
316.0,112.0,146.0,549.0,0.0,503.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1058.0,1.0,1.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,39.0,0.0,spammer
1228.0,41.0,24.0,1.0,6.0,223.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
1497.0,7.0,12.0,0.0,0.0,129.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
290.0,422.0,403.0,37.0,0.0,5240.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
979.0,5.0,15.0,5.0,0.0,86.0,0.0,1.0,0.0,1.0,25.0,0.0,spammer
403.0,275.0,232.0,114.0,0.0,682.0,0.0,0.0,0.0,1.0,59.0,3.0,spammer
975.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0,0.0,1.0,36.0,4.0,spammer
1051.0,1.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
1031.0,1.0,1.0,0.0,0.0,144.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27264.0,0.0,1.0,0.0,1.0,100.0,3.0,spammer
1415.0,0.0,334.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
847.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,32.0,7.0,spammer
436.0,1.0,1.0,0.0,0.0,319.0,0.0,0.0,0.0,1.0,29.0,0.0,spammer
1145.0,573.0,416.0,2.0,4.0,21125.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
135.0,0.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,40.0,0.0,spammer
785.0,1.0,7.0,0.0,0.0,66.0,0.0,1.0,0.0,1.0,46.0,11.0,spammer
1543.0,12.0,17.0,9.0,8.0,1728.0,3.0,0.0,1.0,5.0,30.0,0.0,spammer
1257.0,13.0,4.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,32.0,0.0,spammer
685.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,35.0,0.0,spammer
914.0,1.0,21.0,0.0,0.0,84.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
1036.0,4.0,373.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
1800.0,6.0,4.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27265.0,0.0,1.0,0.0,1.0,83.0,4.0,spammer
1113.0,1.0,417.0,0.0,0.0,329.0,0.0,0.0,0.0,1.0,39.0,0.0,spammer
932.0,0.0,6.0,0.0,0.0,357.0,0.0,0.0,0.0,1.0,49.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10877.0,0.0,1.0,0.0,1.0,67.0,1.0,spammer
799.0,0.0,2.0,4.0,0.0,76.0,0.0,1.0,0.0,1.0,21.0,4.0,spammer
1714.0,11.0,2002.0,0.0,2.0,322.0,0.0,0.0,0.0,1.0,46.0,0.0,spammer
674.0,0.0,2.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,33.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27266.0,0.0,1.0,0.0,1.0,55.0,9.0,spammer
977.0,1147.0,201.0,4018.0,4.0,11808.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
810.0,0.0,211.0,0.0,0.0,170.0,0.0,0.0,0.0,1.0,24.0,0.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8533.0,0.0,1.0,0.0,1.0,71.0,5.0,spammer
303.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,18.0,0.0,spammer
1038.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,30.0,0.0,spammer
769.0,2.0,0.0,0.0,0.0,101.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10878.0,0.0,1.0,0.0,1.0,113.0,18.0,spammer
115.0,281.0,281.0,477.0,0.0,13039.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
735.0,0.0,2.0,0.0,0.0,79.0,0.0,1.0,0.0,1.0,35.0,0.0,spammer
1246.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
970.0,9.0,36.0,0.0,0.0,199.0,0.0,1.0,0.0,1.0,25.0,4.0,spammer
832.0,2.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
685.0,9.0,32.0,0.0,0.0,134.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
506.0,443.0,677.0,2584.0,0.0,7379.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1543.0,12.0,17.0,9.0,8.0,1729.0,3.0,0.0,1.0,5.0,30.0,0.0,spammer
1229.0,1.0,2.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
744.0,1.0,8.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
1338.0,2.0,261.0,1.0,0.0,64.0,0.0,1.0,0.0,1.0,14.0,0.0,spammer
1379.0,3.0,2.0,1.0,0.0,63.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
1022.0,1.0,51.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,30.0,3.0,spammer
437.0,33288.0,34983.0,1.0,31.0,36159.0,0.0,0.0,0.0,1.0,79.0,1.0,spammer
1564.0,20.0,330.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,41.0,0.0,spammer
692.0,3.0,14.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,34.0,11.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8534.0,0.0,1.0,2.0,1.0,105.0,8.0,spammer
88.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,39.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10879.0,0.0,1.0,0.0,1.0,54.0,5.0,spammer
1222.0,1.0,570.0,0.0,0.0,316.0,0.0,0.0,0.0,1.0,45.0,0.0,spammer
617.0,14117.0,13217.0,4845.0,1.0,17331.0,0.0,1.0,0.0,1.0,56.0,7.0,spammer
992.0,0.0,19.0,0.0,0.0,122.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
881.0,1.0,1.0,1.0,0.0,68.0,0.0,1.0,0.0,1.0,44.0,0.0,spammer
659.0,0.0,7.0,0.0,0.0,246.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
718.0,0.0,2.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
1020.0,2.0,1.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,28.0,0.0,spammer
655.0,1.0,9.0,0.0,0.0,66.0,0.0,1.0,0.0,1.0,14.0,0.0,spammer
726.0,2.0,6.0,0.0,0.0,68.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
536.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,24.0,0.0,spammer
959.0,57.0,84.0,0.0,2.0,125.0,0.0,1.0,0.0,1.0,30.0,0.0,spammer
896.0,1.0,0.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,36.0,0.0,spammer
840.0,2.0,11.0,0.0,0.0,97.0,0.0,1.0,0.0,1.0,22.0,0.0,spammer
156.0,1.0,15.0,2.0,0.0,60.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
400.0,1.0,4.0,0.0,0.0,355.0,0.0,0.0,0.0,1.0,30.0,0.0,spammer
596.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
713.0,0.0,180.0,0.0,0.0,322.0,0.0,0.0,0.0,1.0,47.0,2.0,spammer
291.0,0.0,604.0,0.0,0.0,200.0,0.0,0.0,0.0,1.0,80.0,4.0,spammer
1556.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
351.0,5.0,228.0,0.0,0.0,327.0,0.0,0.0,0.0,1.0,34.0,0.0,spammer
1497.0,7.0,12.0,0.0,0.0,130.0,0.0,1.0,0.0,1.0,17.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27266.0,0.0,1.0,0.0,1.0,112.0,8.0,spammer
195.0,1444.0,469.0,152.0,1.0,10880.0,0.0,1.0,0.0,1.0,99.0,5.0,spammer
1031.0,1.0,1.0,0.0,0.0,145.0,0.0,1.0,0.0,1.0,48.0,0.0,spammer
960.0,2.0,175.0,0.0,0.0,73.0,0.0,1.0,0.0,1.0,17.0,0.0,spammer
1085.0,9.0,9.0,1.0,0.0,271.0,0.0,1.0,0.0,1.0,37.0,0.0,spammer
1058.0,1.0,1.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,28.0,4.0,spammer
457.0,40.0,404.0,0.0,0.0,397.0,0.0,0.0,0.0,1.0,55.0,0.0,spammer
539.0,80.0,83.0,295.0,0.0,1146.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
749.0,2.0,574.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,23.0,0.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8535.0,0.0,1.0,1.0,1.0,97.0,2.0,spammer
326.0,781.0,280.0,12.0,2.0,27268.0,0.0,1.0,0.0,1.0,111.0,5.0,spammer
680.0,1558.0,591.0,32.0,3.0,38357.0,0.0,1.0,0.0,1.0,79.0,12.0,spammer
195.0,1444.0,469.0,152.0,1.0,10881.0,0.0,3.0,0.0,1.0,86.0,4.0,spammer
1257.0,13.0,4.0,0.0,0.0,66.0,0.0,1.0,0.0,1.0,20.0,0.0,spammer
979.0,5.0,15.0,5.0,0.0,87.0,0.0,1.0,0.0,1.0,13.0,0.0,spammer
135.0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
1424.0,63.0,41.0,258.0,2.0,1716.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
1044.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,26.0,0.0,spammer
1036.0,4.0,373.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
1129.0,1.0,469.0,0.0,0.0,65.0,0.0,1.0,0.0,1.0,17.0,0.0,spammer
914.0,1.0,21.0,0.0,0.0,85.0,0.0,1.0,0.0,1.0,30.0,0.0,spammer
491.0,0.0,6.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,35.0,0.0,spammer
785.0,1.0,7.0,0.0,0.0,67.0,0.0,1.0,0.0,1.0,30.0,0.0,spammer
326.0,781.0,280.0,12.0,2.0,27269.0,0.0,1.0,0.0,1.0,92.0,4.0,spammer
1634.0,27.0,67.0,1.0,0.0,29.0,0.0,0.0,0.0,1.0,47.0,0.0,spammer
256.0,514.0,430.0,75.0,0.0,10936.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
195.0,1444.0,469.0,152.0,1.0,10882.0,0.0,1.0,0.0,1.0,98.0,8.0,spammer
609.0,0.0,2.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,18.0,0.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8536.0,0.0,1.0,1.0,1.0,71.0,1.0,spammer
799.0,0.0,2.0,4.0,0.0,77.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
365.0,1711.0,1611.0,89.0,3.0,2605.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
480.0,1.0,57.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,17.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10883.0,0.0,1.0,0.0,1.0,43.0,6.0,spammer
933.0,8.0,13.0,1.0,0.0,112.0,0.0,1.0,0.0,1.0,25.0,0.0,spammer
1543.0,12.0,17.0,9.0,8.0,1730.0,3.0,0.0,1.0,5.0,30.0,0.0,spammer
487.0,258.0,258.0,523.0,0.0,7983.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1072.0,1.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,1.0,31.0,3.0,spammer
89.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,0.0,1.0,29.0,0.0,spammer
618.0,17.0,18.0,4.0,0.0,66.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
453.0,1.0,7.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,18.0,0.0,spammer
1415.0,0.0,334.0,0.0,0.0,67.0,0.0,1.0,0.0,1.0,17.0,0.0,spammer
975.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,0.0,1.0,41.0,0.0,spammer
674.0,0.0,2.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,32.0,0.0,spammer
195.0,1444.0,469.0,152.0,1.0,10884.0,0.0,1.0,0.0,1.0,91.0,7.0,spammer
1395.0,0.0,10.0,1.0,0.0,61.0,0.0,1.0,0.0,1.0,24.0,0.0,spammer
697.0,454.0,761.0,232.0,0.0,1818.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1038.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,21.0,0.0,spammer
610.0,2.0,222.0,0.0,0.0,337.0,0.0,0.0,0.0,1.0,41.0,0.0,spammer
102.0,1464.0,1300.0,10.0,1.0,8537.0,0.0,1.0,1.0,1.0,99.0,2.0,spammer
769.0,2.0,0.0,0.0,0.0,102.0,0.0,1.0,0.0,1.0,31.0,0.0,spammer
847.0,0.0,0.0,0.0,0.0,62.0,0.0,1.0,0.0,1.0,27.0,0.0,spammer
708.0,399.0,431.0,380.0,1.0,11604.0,0.0,1.0,0.0,1.0,55.0,6.0,spammer
1022.0,1.0,51.0,0.0,0.0,64.0,0.0,1.0,0.0,1.0,28.0,4.0,spammer
